24.1,5.086807126,-1.258162978,-1.1569686,-1.1569686,0.497274129,-0.070479599,0.012838011,0.117057578,0.198988791,-0.009282989,-0.267213371,0.877607277
24.2,5.136791514,-1.263845219,-1.155975607,-1.155975607,0.502156664,-0.043193022,0.007019811,0.110234354,0.20637649,-0.01417289,-0.21183558,0.95796052
24.3,5.187185871,-1.266821782,-1.15508968,-1.15508968,0.505480815,-0.016374999,0.01069686,0.10253507,0.212556864,-0.009078552,-0.156274075,1.048657118
24.4,5.237844561,-1.267039777,-1.15670791,-1.15670791,0.507436769,0.012163188,-0.043057846,0.094237517,0.219839364,-0.061925403,-0.09923612,1.375074602
24.5,5.288618224,-1.264421255,-1.160681534,-1.160681534,0.507767635,0.040470214,-0.036407083,0.085144632,0.226162454,-0.049082099,-0.039629379,1.504866124
24.6,5.339340287,-1.258894618,-1.164277819,-1.164277819,0.506369361,0.070226029,-0.035513211,0.075231894,0.233302023,-0.043280017,0.022176607,1.435872669
24.7,5.389829489,-1.250355999,-1.167686674,-1.167686674,0.503094168,0.100614401,-0.032660716,0.064433512,0.240360193,-0.036099521,0.08543549,1.480928585
24.8,5.439893964,-1.23876327,-1.17092928,-1.17092928,0.497871669,0.131223277,-0.032190196,0.052767662,0.24693305,-0.032019048,0.149381488,1.347566807
24.9,5.489339603,-1.224121487,-1.174149807,-1.174149807,0.490726906,0.161521732,-0.032220871,0.040346132,0.2525382,-0.028847819,0.213326857,1.237604846
25,5.537978022,-1.206482468,-1.177415435,-1.177415435,0.481747626,0.191104134,-0.033093653,0.027332239,0.256866782,-0.026835818,0.276674983,1.086245631
25.1,5.585642133,-1.185960816,-1.180252074,-1.180252074,0.471346691,0.218952154,-0.023647895,0.01419808,0.259028124,-0.014706479,0.337590687,1.042369304
25.2,5.632222575,-1.162786273,-1.182470003,-1.182470003,0.460200864,0.243994066,-0.02072393,0.001632446,0.258167223,-0.010311866,0.394186899,1.02156529
