x,y,z
4.825300515485470010e-02,1.310143097243830074e-02,-4.939999999999999947e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.949999999999999956e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.959999999999999964e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.969999999999999973e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.979999999999999982e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.989999999999999991e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.999999999999999445e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.010000000000000009e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.020000000000000018e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.030000000000000027e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.040000000000000036e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.049999999999998934e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.060000000000000053e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.070000000000000062e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.080000000000000071e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.090000000000000080e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.100000000000000089e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.109999999999998987e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.120000000000000107e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.130000000000000115e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.140000000000000124e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.149999999999999023e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.160000000000000142e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.169999999999999041e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.180000000000000160e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.190000000000000169e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.200000000000000178e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.209999999999999076e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.220000000000000195e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.229999999999999094e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.239999999999999103e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.249999999999999112e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.260000000000000231e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.269999999999999130e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.280000000000000249e-01
